Narrowing	REFERENCES
the	REFERENCES
Uncertainties	REFERENCES
311	REFERENCES
G.	REFERENCES
McBEAN	REFERENCES
AND	REFERENCES
J.	REFERENCES
MCCARTHY	REFERENCES
Annex	REFERENCES
329	REFERENCES
Appendix	REFERENCES
1	REFERENCES
Emission	REFERENCES
Scenarios	REFERENCES
341	REFERENCES
Appendix	REFERENCES
2	REFERENCES
Organisation	REFERENCES
oflPCC	REFERENCES
and	REFERENCES
WGI	REFERENCES
343	REFERENCES
Appendix	REFERENCES
3	REFERENCES
Contributors	REFERENCES
to	REFERENCES
the	REFERENCES
WGI	REFERENCES
Report	REFERENCES
345	REFERENCES
Appendix	REFERENCES
4	REFERENCES
Reviewers	REFERENCES
of	REFERENCES
the	REFERENCES
WGI	REFERENCES
Report	REFERENCES
353	REFERENCES
Appendix	REFERENCES
5	REFERENCES
Acronyms	REFERENCES
-	REFERENCES
Institutions	REFERENCES
359	REFERENCES
Appendix	REFERENCES
6	REFERENCES
Acronyms	REFERENCES
-	REFERENCES
Programmes	REFERENCES
and	REFERENCES
Miscellaneous	REFERENCES
361	REFERENCES
Appendix	REFERENCES
7	REFERENCES
Units	REFERENCES
363	REFERENCES
Appendix	REFERENCES
8	REFERENCES
Chemical	REFERENCES
Symbols	REFERENCES
365	REFERENCES
Preface	BODY_CONTENT
The	BODY_CONTENT
Intergovernmental	BODY_CONTENT
Panel	BODY_CONTENT
on	BODY_CONTENT
Climate	BODY_CONTENT
Change	BODY_CONTENT
(IPCC)	BODY_CONTENT
was	BODY_CONTENT
jointly	BODY_CONTENT
established	BODY_CONTENT
by	BODY_CONTENT
our	BODY_CONTENT
two	BODY_CONTENT
organisations	BODY_CONTENT
in	BODY_CONTENT
1988.	BODY_CONTENT
Under	BODY_CONTENT
the	BODY_CONTENT
chairmanship	BODY_CONTENT
of	BODY_CONTENT
Professor	BODY_CONTENT
Bert	BODY_CONTENT
Bolin,	BODY_CONTENT
the	BODY_CONTENT
Panel	BODY_CONTENT
was	BODY_CONTENT
charged	BODY_CONTENT
with:	BODY_CONTENT
(i)	BODY_CONTENT
assessing	BODY_CONTENT
the	BODY_CONTENT
scientific	BODY_CONTENT
information	BODY_CONTENT
that	BODY_CONTENT
is	BODY_CONTENT
related	BODY_CONTENT
to	BODY_CONTENT
the	BODY_CONTENT
various	BODY_CONTENT
components	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
climate	BODY_CONTENT
change	BODY_CONTENT
issue,	BODY_CONTENT
such	BODY_CONTENT
as	BODY_CONTENT
emissions	BODY_CONTENT
of	BODY_CONTENT
major	BODY_CONTENT
greenhouse	BODY_CONTENT
gases	BODY_CONTENT
and	BODY_CONTENT
modification	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
Earth's	BODY_CONTENT
radiation	BODY_CONTENT
balance	BODY_CONTENT
resulting	BODY_CONTENT
therefrom,	BODY_CONTENT
and	BODY_CONTENT
that	BODY_CONTENT
needed	BODY_CONTENT
to	BODY_CONTENT
enable	BODY_CONTENT
the	BODY_CONTENT
environmental	BODY_CONTENT
and	BODY_CONTENT
socio-economic	BODY_CONTENT
consequences	BODY_CONTENT
of	PAGE_NUMBER
climate	BODY_CONTENT
change	BODY_CONTENT
to	BODY_CONTENT
be	BODY_CONTENT
evaluated,	BODY_CONTENT
(ii)	BODY_CONTENT
formulating	BODY_CONTENT
realistic	BODY_CONTENT
response	BODY_CONTENT
strategies	BODY_CONTENT
for	BODY_CONTENT
the	BODY_CONTENT
management	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
climate	BODY_CONTENT
change	BODY_CONTENT
issue.	BODY_CONTENT
The	BODY_CONTENT
Panel	BODY_CONTENT
began	BODY_CONTENT
its	BODY_CONTENT
task	BODY_CONTENT
by	BODY_CONTENT
establishing	BODY_CONTENT
Working	BODY_CONTENT
Groups	BODY_CONTENT
I,	BODY_CONTENT
II	BODY_CONTENT
and	BODY_CONTENT
III	BODY_CONTENT
respectively	BODY_CONTENT
to:	BODY_CONTENT
(a)	BODY_CONTENT
assess	BODY_CONTENT
available	BODY_CONTENT
scientific	BODY_CONTENT
information	BODY_CONTENT
on	BODY_CONTENT
climate	BODY_CONTENT
change.	BODY_CONTENT
(b)	BODY_CONTENT
assess	BODY_CONTENT
environmental	BODY_CONTENT
and	BODY_CONTENT
socio-economic	BODY_CONTENT
impacts	BODY_CONTENT
of	PAGE_NUMBER
climate	BODY_CONTENT
change.	BODY_CONTENT
(c)	BODY_CONTENT
formulate	BODY_CONTENT
response	BODY_CONTENT
strategies.	BODY_CONTENT
It	BODY_CONTENT
also	BODY_CONTENT
established	BODY_CONTENT
a	BODY_CONTENT
Special	BODY_CONTENT
Committee	BODY_CONTENT
on	BODY_CONTENT
the	BODY_CONTENT
Participation	BODY_CONTENT
of	BODY_CONTENT
Developing	BODY_CONTENT
Countries	BODY_CONTENT
to	BODY_CONTENT
promote,	BODY_CONTENT
as	BODY_CONTENT
quickly	BODY_CONTENT
as	BODY_CONTENT
possible,	BODY_CONTENT
the	BODY_CONTENT
full	BODY_CONTENT
participation	BODY_CONTENT
of	BODY_CONTENT
developing	BODY_CONTENT
countries	BODY_CONTENT
in	BODY_CONTENT
its	BODY_CONTENT
activities.	BODY_CONTENT
This	BODY_CONTENT
volume	BODY_CONTENT
is	BODY_CONTENT
based	BODY_CONTENT
upon	BODY_CONTENT
the	BODY_CONTENT
findings	BODY_CONTENT
of	BODY_CONTENT
Working	BODY_CONTENT
Group	BODY_CONTENT
I,	BODY_CONTENT
and	BODY_CONTENT
should	BODY_CONTENT
be	BODY_CONTENT
read	BODY_CONTENT
in	BODY_CONTENT
conjunction	BODY_CONTENT
with	BODY_CONTENT
the	BODY_CONTENT
rest	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
IPCC	BODY_CONTENT
first	BODY_CONTENT
assessment	BODY_CONTENT
report;	BODY_CONTENT
the	BODY_CONTENT
latter	BODY_CONTENT
consists	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
reports	BODY_CONTENT
and	BODY_CONTENT
policymakers	BODY_CONTENT
summaries	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
3	BODY_CONTENT
Working	BODY_CONTENT
Groups	BODY_CONTENT
and	BODY_CONTENT
the	BODY_CONTENT
Special	BODY_CONTENT
Committee,	BODY_CONTENT
and	BODY_CONTENT
the	BODY_CONTENT
IPCC	BODY_CONTENT
overview	BODY_CONTENT
and	BODY_CONTENT
conclusions.	BODY_CONTENT
The	BODY_CONTENT
Chairman	BODY_CONTENT
of	BODY_CONTENT
Working	BODY_CONTENT
Group	BODY_CONTENT
I,	BODY_CONTENT
Dr	BODY_CONTENT
John	BODY_CONTENT
Houghton,	BODY_CONTENT
and	BODY_CONTENT
his	BODY_CONTENT
Secretariat,	BODY_CONTENT
have	BODY_CONTENT
succeeded	BODY_CONTENT
beyond	BODY_CONTENT
measure	BODY_CONTENT
in	BODY_CONTENT
mobilizing	BODY_CONTENT
the	BODY_CONTENT
co-operation	BODY_CONTENT
and	BODY_CONTENT
enthusiasm	BODY_CONTENT
of	BODY_CONTENT
hundreds	BODY_CONTENT
of	BODY_CONTENT
scientists	BODY_CONTENT
from	BODY_CONTENT
all	BODY_CONTENT
over	BODY_CONTENT
the	BODY_CONTENT
world.	BODY_CONTENT
They	BODY_CONTENT
have	BODY_CONTENT
produced	BODY_CONTENT
a	BODY_CONTENT
volume	BODY_CONTENT
of	BODY_CONTENT
remarkable	BODY_CONTENT
depth	BODY_CONTENT
and	BODY_CONTENT
breadth,	BODY_CONTENT
and	BODY_CONTENT
a	BODY_CONTENT
Policymakers	BODY_CONTENT
Summary	BODY_CONTENT
which	BODY_CONTENT
translates	BODY_CONTENT
these	BODY_CONTENT
complex	BODY_CONTENT
scientific	BODY_CONTENT
issues	BODY_CONTENT
into	BODY_CONTENT
language	BODY_CONTENT
which	BODY_CONTENT
is	BODY_CONTENT
understandable	BODY_CONTENT
to	BODY_CONTENT
the	BODY_CONTENT
non-specialist.	BODY_CONTENT
We	ACKNOWLEDGMENT
take	ACKNOWLEDGMENT
this	ACKNOWLEDGMENT
opportunity	ACKNOWLEDGMENT
to	ACKNOWLEDGMENT
congratulate	ACKNOWLEDGMENT
and	ACKNOWLEDGMENT
thank	ACKNOWLEDGMENT
the	ACKNOWLEDGMENT
Chairman	BODY_CONTENT
for	BODY_CONTENT
a	BODY_CONTENT
job	BODY_CONTENT
well	BODY_CONTENT
done.	BODY_CONTENT
G.O.P.	BODY_CONTENT
Obasi	BODY_CONTENT
Secretary-General	BODY_CONTENT
World	BODY_CONTENT
Meteorological	BODY_CONTENT
Organization	BODY_CONTENT
M.K.	BODY_CONTENT
Tolba	BODY_CONTENT
Executive	BODY_CONTENT
Director	BODY_CONTENT
United	BODY_CONTENT
Nations	BODY_CONTENT
Environment	BODY_CONTENT
Programme	BODY_CONTENT
Foreword	UNKNOWN
Many	BODY_CONTENT
previous	BODY_CONTENT
reports	BODY_CONTENT
have	BODY_CONTENT
addressed	BODY_CONTENT
the	BODY_CONTENT
question	BODY_CONTENT
of	BODY_CONTENT
climate	BODY_CONTENT
change	BODY_CONTENT
which	BODY_CONTENT
might	BODY_CONTENT
arise	BODY_CONTENT
as	BODY_CONTENT
a	BODY_CONTENT
result	BODY_CONTENT
of	BODY_CONTENT
man's	BODY_CONTENT
activities.	BODY_CONTENT
In	BODY_CONTENT
preparing	BODY_CONTENT
this	BODY_CONTENT
Scientific	BODY_CONTENT
Assessment,	BODY_CONTENT
Working	BODY_CONTENT
Group	BODY_CONTENT
I	BODY_CONTENT
'	BODY_CONTENT
has	BODY_CONTENT
built	BODY_CONTENT
on	BODY_CONTENT
these,	BODY_CONTENT
in	BODY_CONTENT
particular	BODY_CONTENT
the	BODY_CONTENT
SCOPE	BODY_CONTENT
29	BODY_CONTENT
report	BODY_CONTENT
of	BODY_CONTENT
1986	BODY_CONTENT
2	BODY_CONTENT
,	BODY_CONTENT
taking	BODY_CONTENT
into	BODY_CONTENT
account	BODY_CONTENT
significant	BODY_CONTENT
work	BODY_CONTENT
undertaken	BODY_CONTENT
and	BODY_CONTENT
published	BODY_CONTENT
since	BODY_CONTENT
then	BODY_CONTENT
Particular	BODY_CONTENT
attention	BODY_CONTENT
is	BODY_CONTENT
paid	BODY_CONTENT
to	BODY_CONTENT
what	BODY_CONTENT
is	BODY_CONTENT
known	BODY_CONTENT
regarding	BODY_CONTENT
the	BODY_CONTENT
detail	BODY_CONTENT
of	BODY_CONTENT
climate	BODY_CONTENT
change	BODY_CONTENT
on	BODY_CONTENT
a	BODY_CONTENT
regional	BODY_CONTENT
level	BODY_CONTENT
In	BODY_CONTENT
the	BODY_CONTENT
preparation	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
main	BODY_CONTENT
Assessment	BODY_CONTENT
most	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
active	BODY_CONTENT
scientists	BODY_CONTENT
working	BODY_CONTENT
in	BODY_CONTENT
the	BODY_CONTENT
field	BODY_CONTENT
have	BODY_CONTENT
been	BODY_CONTENT
involved	BODY_CONTENT
One	BODY_CONTENT
hundred	BODY_CONTENT
and	BODY_CONTENT
seventy	BODY_CONTENT
scientists	BODY_CONTENT
from	BODY_CONTENT
25	BODY_CONTENT
countries	BODY_CONTENT
have	BODY_CONTENT
contributed	BODY_CONTENT
to	BODY_CONTENT
it,	BODY_CONTENT
either	BODY_CONTENT
through	BODY_CONTENT
participation	BODY_CONTENT
in	BODY_CONTENT
the	BODY_CONTENT
twelve	BODY_CONTENT
international	BODY_CONTENT
workshops	BODY_CONTENT
organised	BODY_CONTENT
specially	BODY_CONTENT
for	BODY_CONTENT
the	BODY_CONTENT
purpose	BODY_CONTENT
or	BODY_CONTENT
through	BODY_CONTENT
written	BODY_CONTENT
contributions	BODY_CONTENT
A	BODY_CONTENT
further	BODY_CONTENT
200	BODY_CONTENT
scientists	BODY_CONTENT
have	BODY_CONTENT
been	BODY_CONTENT
involved	BODY_CONTENT
in	BODY_CONTENT
the	BODY_CONTENT
peer	BODY_CONTENT
review	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
draft	BODY_CONTENT
report	BODY_CONTENT
Although,	BODY_CONTENT
as	BODY_CONTENT
in	BODY_CONTENT
any	BODY_CONTENT
developing	BODY_CONTENT
scientific	BODY_CONTENT
topic,	BODY_CONTENT
there	BODY_CONTENT
is	BODY_CONTENT
a	BODY_CONTENT
minority	BODY_CONTENT
of	BODY_CONTENT
opinions	BODY_CONTENT
which	BODY_CONTENT
we	BODY_CONTENT
have	BODY_CONTENT
not	BODY_CONTENT
been	BODY_CONTENT
able	BODY_CONTENT
to	BODY_CONTENT
accommodate,	BODY_CONTENT
the	BODY_CONTENT
peer	BODY_CONTENT
review	BODY_CONTENT
has	BODY_CONTENT
helped	BODY_CONTENT
to	BODY_CONTENT
ensure	BODY_CONTENT
a	BODY_CONTENT
high	BODY_CONTENT
degree	BODY_CONTENT
of	BODY_CONTENT
consensus	BODY_CONTENT
amongst	BODY_CONTENT
authors	BODY_CONTENT
and	BODY_CONTENT
reviewers	BODY_CONTENT
regarding	BODY_CONTENT
the	BODY_CONTENT
results	BODY_CONTENT
presented	BODY_CONTENT
Thus	BODY_CONTENT
the	BODY_CONTENT
Assessment	BODY_CONTENT
is	BODY_CONTENT
an	BODY_CONTENT
authoritative	BODY_CONTENT
statement	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
views	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
international	BODY_CONTENT
scientific	BODY_CONTENT
community	BODY_CONTENT
at	BODY_CONTENT
this	BODY_CONTENT
time	BODY_CONTENT
The	BODY_CONTENT
accompanying	BODY_CONTENT
Policymakers'	BODY_CONTENT
Summary,	BODY_CONTENT
based	BODY_CONTENT
closely	BODY_CONTENT
on	BODY_CONTENT
the	BODY_CONTENT
conclusions	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
Assessment,	BODY_CONTENT
has	BODY_CONTENT
been	BODY_CONTENT
prepared	BODY_CONTENT
particularly	BODY_CONTENT
to	BODY_CONTENT
meet	BODY_CONTENT
the	BODY_CONTENT
needs	BODY_CONTENT
of	BODY_CONTENT
those	BODY_CONTENT
without	BODY_CONTENT
a	BODY_CONTENT
strong	BODY_CONTENT
background	BODY_CONTENT
in	BODY_CONTENT
science	BODY_CONTENT
who	BODY_CONTENT
need	BODY_CONTENT
a	BODY_CONTENT
clear	BODY_CONTENT
statement	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
present	BODY_CONTENT
status	BODY_CONTENT
of	BODY_CONTENT
scientific	BODY_CONTENT
knowledge	BODY_CONTENT
and	BODY_CONTENT
the	BODY_CONTENT
associated	BODY_CONTENT
uncertainties	BODY_CONTENT
Organisational	BODY_CONTENT
details	BODY_CONTENT
of	BODY_CONTENT
IPCC	BODY_CONTENT
and	BODY_CONTENT
Working	BODY_CONTENT
Group	BODY_CONTENT
I	BODY_CONTENT
are	BODY_CONTENT
shown	BODY_CONTENT
in	BODY_CONTENT
Appendix	BODY_CONTENT
2	BODY_CONTENT
2	BODY_CONTENT
The	BODY_CONTENT
Greenhouse	BODY_CONTENT
Effect,	BODY_CONTENT
Climate	BODY_CONTENT
Change	BODY_CONTENT
and	BODY_CONTENT
Ecosystems,	BODY_CONTENT
SCOPE	BODY_CONTENT
29,	BODY_CONTENT
Bolin,	BODY_CONTENT
B	BODY_CONTENT
,	BODY_CONTENT
B	BODY_CONTENT
Doos,	BODY_CONTENT
J	BODY_CONTENT
Jager	BODY_CONTENT
and	BODY_CONTENT
R	BODY_CONTENT
A	BODY_CONTENT
Warrick	BODY_CONTENT
(Fds	BODY_CONTENT
),	BODY_CONTENT
John	BODY_CONTENT
Wiley	BODY_CONTENT
and	BODY_CONTENT
Sons,	BODY_CONTENT
Chichester,	BODY_CONTENT
1986	BODY_CONTENT
The	BODY_CONTENT
First	BODY_CONTENT
Draft	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
Policymakers	BODY_CONTENT
Summary	BODY_CONTENT
was	BODY_CONTENT
presented	BODY_CONTENT
to	BODY_CONTENT
the	BODY_CONTENT
meeting	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
Lead	BODY_CONTENT
Authors	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
Assessment	BODY_CONTENT
(Edinburgh,	BODY_CONTENT
February	BODY_CONTENT
1990),	BODY_CONTENT
and	BODY_CONTENT
the	BODY_CONTENT
Second	BODY_CONTENT
Draft	BODY_CONTENT
which	BODY_CONTENT
emanated	BODY_CONTENT
from	BODY_CONTENT
that	BODY_CONTENT
meeting	BODY_CONTENT
was	BODY_CONTENT
sent	BODY_CONTENT
for	BODY_CONTENT
the	BODY_CONTENT
same	BODY_CONTENT
wide	BODY_CONTENT
peer	BODY_CONTENT
review	BODY_CONTENT
as	BODY_CONTENT
the	BODY_CONTENT
main	BODY_CONTENT
report,	BODY_CONTENT
including	BODY_CONTENT
nationally	BODY_CONTENT
designated	BODY_CONTENT
experts	BODY_CONTENT
and	BODY_CONTENT
the	BODY_CONTENT
committees	BODY_CONTENT
of	BODY_CONTENT
relevant	BODY_CONTENT
international	BODY_CONTENT
scientific	BODY_CONTENT
programmes	BODY_CONTENT
A	BODY_CONTENT
Third	BODY_CONTENT
Draft	BODY_CONTENT
incorporating	BODY_CONTENT
a	BODY_CONTENT
large	BODY_CONTENT
number	BODY_CONTENT
of	BODY_CONTENT
changes	BODY_CONTENT
suggested	BODY_CONTENT
by	BODY_CONTENT
peer-	BODY_CONTENT
reviewers	BODY_CONTENT
was	BODY_CONTENT
tabled	BODY_CONTENT
at	BODY_CONTENT
the	BODY_CONTENT
final	BODY_CONTENT
plenary	BODY_CONTENT
meeting	BODY_CONTENT
of	BODY_CONTENT
Working	BODY_CONTENT
Group	BODY_CONTENT
I	BODY_CONTENT
(Windsor,	BODY_CONTENT
May	BODY_CONTENT
1990)	BODY_CONTENT
at	BODY_CONTENT
which	BODY_CONTENT
the	BODY_CONTENT
Lead	BODY_CONTENT
Authors	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
main	BODY_CONTENT
report	BODY_CONTENT
were	BODY_CONTENT
present,	BODY_CONTENT
and	BODY_CONTENT
the	BODY_CONTENT
final	BODY_CONTENT
version	BODY_CONTENT
was	BODY_CONTENT
agreed	BODY_CONTENT
at	BODY_CONTENT
that	BODY_CONTENT
meeting	BODY_CONTENT
It	BODY_CONTENT
gives	BODY_CONTENT
me	BODY_CONTENT
pleasure	BODY_CONTENT
to	BODY_CONTENT
acknowledge	BODY_CONTENT
the	BODY_CONTENT
contributions	BODY_CONTENT
of	BODY_CONTENT
so	BODY_CONTENT
many,	BODY_CONTENT
in	BODY_CONTENT
particular	BODY_CONTENT
the	BODY_CONTENT
Lead	BODY_CONTENT
Authors,	BODY_CONTENT
who	BODY_CONTENT
have	BODY_CONTENT
given	BODY_CONTENT
freely	BODY_CONTENT
of	BODY_CONTENT
their	BODY_CONTENT
expertise	BODY_CONTENT
and	BODY_CONTENT
time	BODY_CONTENT
to	BODY_CONTENT
the	BODY_CONTENT
preparation	BODY_CONTENT
of	BODY_CONTENT
this	BODY_CONTENT
report	BODY_CONTENT
All	BODY_CONTENT
the	BODY_CONTENT
modelling	BODY_CONTENT
centres	BODY_CONTENT
must	BODY_CONTENT
be	BODY_CONTENT
thanked	BODY_CONTENT
for	BODY_CONTENT
providing	BODY_CONTENT
data	BODY_CONTENT
so	BODY_CONTENT
readily	BODY_CONTENT
for	BODY_CONTENT
the	BODY_CONTENT
model	BODY_CONTENT
lntercompanson	BODY_CONTENT
I	BODY_CONTENT
also	BODY_CONTENT
acknowledge	BODY_CONTENT
the	BODY_CONTENT
contribution	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
core	BODY_CONTENT
team	BODY_CONTENT
at	BODY_CONTENT
the	BODY_CONTENT
Meteorological	BODY_CONTENT
Office	BODY_CONTENT
in	BODY_CONTENT
Bracknell	BODY_CONTENT
who	BODY_CONTENT
were	BODY_CONTENT
responsible	BODY_CONTENT
for	BODY_CONTENT
organising	BODY_CONTENT
most	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
workshops	BODY_CONTENT
and	BODY_CONTENT
preparing	BODY_CONTENT
the	BODY_CONTENT
report	BODY_CONTENT
Members	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
team	BODY_CONTENT
were	BODY_CONTENT
Professor	BODY_CONTENT
Cac	BODY_CONTENT
Hong	BODY_CONTENT
Xing	BODY_CONTENT
from	BODY_CONTENT
China,	BODY_CONTENT
Dr	BODY_CONTENT
Reindert	BODY_CONTENT
Haarsma	BODY_CONTENT
from	BODY_CONTENT
The	BODY_CONTENT
Netherlands,	BODY_CONTENT
Dr	BODY_CONTENT
Robert	BODY_CONTENT
Watson	BODY_CONTENT
from	BODY_CONTENT
the	BODY_CONTENT
USA,	BODY_CONTENT
and	BODY_CONTENT
Dr	BODY_CONTENT
John	BODY_CONTENT
Mitchell,	BODY_CONTENT
Dr	BODY_CONTENT
Peter	BODY_CONTENT
Rowntree,	BODY_CONTENT
Dr	BODY_CONTENT
Terry	BODY_CONTENT
Callaghan,	BODY_CONTENT
Chris	BODY_CONTENT
Folland,	BODY_CONTENT
Jim	BODY_CONTENT
Ephraums,	BODY_CONTENT
Shelagh	BODY_CONTENT
Varney,	BODY_CONTENT
Andrew	BODY_CONTENT
Gilchusl	BODY_CONTENT
and	BODY_CONTENT
Aileen	BODY_CONTENT
Foreman	BODY_CONTENT
from	BODY_CONTENT
the	BODY_CONTENT
UK	BODY_CONTENT
Particular	BODY_CONTENT
acknowledgment	BODY_CONTENT
is	BODY_CONTENT
due	BODY_CONTENT
to	BODY_CONTENT
Dr	BODY_CONTENT
Geoff	BODY_CONTENT
Jenkins,	BODY_CONTENT
the	BODY_CONTENT
Coordinator	BODY_CONTENT
of	BODY_CONTENT
Working	BODY_CONTENT
Group	BODY_CONTENT
I	BODY_CONTENT
who	BODY_CONTENT
led	BODY_CONTENT
the	BODY_CONTENT
team	BODY_CONTENT
Thanks	BODY_CONTENT
VI	UNKNOWN
Foreword	UNKNOWN
are	ACKNOWLEDGMENT
also	ACKNOWLEDGMENT
due	ACKNOWLEDGMENT
to	ACKNOWLEDGMENT
Dr	ACKNOWLEDGMENT
Sundararaman	ACKNOWLEDGMENT
and	ACKNOWLEDGMENT
the	ACKNOWLEDGMENT
IPCC	ACKNOWLEDGMENT
Secretariat	ACKNOWLEDGMENT
in	ACKNOWLEDGMENT
Geneva.	ACKNOWLEDGMENT
Financial	ACKNOWLEDGMENT
support	ACKNOWLEDGMENT
for	ACKNOWLEDGMENT
the	ACKNOWLEDGMENT
Bracknell	ACKNOWLEDGMENT
core	ACKNOWLEDGMENT
team	ACKNOWLEDGMENT
was	ACKNOWLEDGMENT
provided	ACKNOWLEDGMENT
by	ACKNOWLEDGMENT
the	ACKNOWLEDGMENT
Departments	ACKNOWLEDGMENT
of	ACKNOWLEDGMENT
the	ACKNOWLEDGMENT
Environment	ACKNOWLEDGMENT
and	ACKNOWLEDGMENT
Energy	ACKNOWLEDGMENT
in	ACKNOWLEDGMENT
the	ACKNOWLEDGMENT
UK.	ACKNOWLEDGMENT
I	ACKNOWLEDGMENT
am	ACKNOWLEDGMENT
confident	ACKNOWLEDGMENT
that	ACKNOWLEDGMENT
the	ACKNOWLEDGMENT
Assessment	ACKNOWLEDGMENT
