response	BODY_CONTENT
to	BODY_CONTENT
the	BODY_CONTENT
issue	BODY_CONTENT
of	BODY_CONTENT
climate	BODY_CONTENT
change	BODY_CONTENT
can	BODY_CONTENT
be	BODY_CONTENT
based	BODY_CONTENT
on	BODY_CONTENT
the	BODY_CONTENT
scientific	BODY_CONTENT
foundation	BODY_CONTENT
that	BODY_CONTENT
the	BODY_CONTENT
Report	BODY_CONTENT
provides.	BODY_CONTENT
The	BODY_CONTENT
Report	BODY_CONTENT
is,	BODY_CONTENT
therefore,	BODY_CONTENT
an	BODY_CONTENT
essential	BODY_CONTENT
reference	BODY_CONTENT
for	BODY_CONTENT
all	BODY_CONTENT
who	BODY_CONTENT
are	BODY_CONTENT
concerned	BODY_CONTENT
with	BODY_CONTENT
climate	BODY_CONTENT
change	BODY_CONTENT
and	BODY_CONTENT
its	BODY_CONTENT
consequences.	BODY_CONTENT
Climate	BODY_CONTENT
Change	BODY_CONTENT
The	BODY_CONTENT
IPCC	BODY_CONTENT
Impacts	BODY_CONTENT
Assessment	BODY_CONTENT
i	BODY_CONTENT
i	BODY_CONTENT
iii	BODY_CONTENT
Climate	BIB_INFO
Change	BIB_INFO
The	BIB_INFO
IPCC	BIB_INFO
Impacts	BIB_INFO
Assessment	BIB_INFO
Edited	BODY_CONTENT
by	BODY_CONTENT
W	AUTHOR
J.	AUTHOR
McG.	AUTHOR
Tegart,	AUTHOR
G.W.	AUTHOR
Sheldon	AUTHOR
and	AUTHOR
D.C.	AUTHOR
Griffiths	AUTHOR
Australian	BODY_CONTENT
Government	BODY_CONTENT
Publishing	BODY_CONTENT
Service	BODY_CONTENT
Canberra	BODY_CONTENT
©	BIB_INFO
Commonwealth	BIB_INFO
of	BIB_INFO
Australia	BIB_INFO
1990	BIB_INFO
ISBN	BIB_INFO
0	BIB_INFO
644	BIB_INFO
13497	BIB_INFO
6	BIB_INFO
This	BODY_CONTENT
work	BODY_CONTENT
is	BODY_CONTENT
copyright.	BODY_CONTENT
Apart	BODY_CONTENT
from	BODY_CONTENT
any	BODY_CONTENT
use	BODY_CONTENT
as	BODY_CONTENT
permitted	BODY_CONTENT
under	BODY_CONTENT
the	BODY_CONTENT
Copyright	BODY_CONTENT
Act	BODY_CONTENT
1968,	BODY_CONTENT
no	BODY_CONTENT
part	BODY_CONTENT
may	BODY_CONTENT
be	BODY_CONTENT
reproduced	BODY_CONTENT
by	BODY_CONTENT
any	BODY_CONTENT
process	BODY_CONTENT
without	BODY_CONTENT
written	BODY_CONTENT
permission	BODY_CONTENT
from	BODY_CONTENT
the	ACKNOWLEDGMENT
Australian	ACKNOWLEDGMENT
Government	ACKNOWLEDGMENT
Publishing	BODY_CONTENT
Service.	BODY_CONTENT
Requests	BODY_CONTENT
and	BODY_CONTENT
inquiries	BODY_CONTENT
concerning	BODY_CONTENT
reproduction	COPYRIGHT
and	COPYRIGHT
rights	COPYRIGHT
should	ACKNOWLEDGMENT
be	ACKNOWLEDGMENT
addressed	ACKNOWLEDGMENT
to	ACKNOWLEDGMENT
the	ACKNOWLEDGMENT
Manager,	ACKNOWLEDGMENT
AGPS	ACKNOWLEDGMENT
Press,	ACKNOWLEDGMENT
GPO	ACKNOWLEDGMENT
Box	ACKNOWLEDGMENT
84,	ACKNOWLEDGMENT
Canberra,	ACKNOWLEDGMENT
ACT	UNKNOWN
2601.	UNKNOWN
Published	AFFILIATION
for	AFFILIATION
the	AFFILIATION
Department	AFFILIATION
of	AFFILIATION
the	AFFILIATION
Arts,	AFFILIATION
Sport,	AFFILIATION
the	AFFILIATION
Environment,	AFFILIATION
Tourism	AFFILIATION
and	BODY_CONTENT
Territories	BODY_CONTENT
by	BODY_CONTENT
the	BODY_CONTENT
Australian	BODY_CONTENT
Government	BODY_CONTENT
Publishing	BODY_CONTENT
Service.	BODY_CONTENT
Printed	BODY_CONTENT
in	BODY_CONTENT
Australia	BODY_CONTENT
by	BODY_CONTENT
vi	BODY_CONTENT
Intergovernmental	BIB_INFO
Panel	BIB_INFO
on	BIB_INFO
Climate	BIB_INFO
Change	BIB_INFO
Climate	BIB_INFO
Change	BIB_INFO
The	BIB_INFO
IPCC	BIB_INFO
Impacts	BIB_INFO
Assessment	BIB_INFO
Report	BODY_CONTENT
prepared	BODY_CONTENT
for	BODY_CONTENT
IPCC	BODY_CONTENT
by	BODY_CONTENT
Working	BODY_CONTENT
Group	BODY_CONTENT
II	BODY_CONTENT
Edited	BODY_CONTENT
by	BODY_CONTENT
W.J.	UNKNOWN
McG.	UNKNOWN
Tegart,	UNKNOWN
G.W.	UNKNOWN
Sheldon	UNKNOWN
and	UNKNOWN
D.C.	UNKNOWN
Griffiths	UNKNOWN
WMO	UNKNOWN
UNEP	UNKNOWN
vii	PAGE_NUMBER
Acknowledgments	ACKNOWLEDGMENT
This	ACKNOWLEDGMENT
report	ACKNOWLEDGMENT
is	ACKNOWLEDGMENT
a	ACKNOWLEDGMENT
unique	ACKNOWLEDGMENT
example	ACKNOWLEDGMENT
of	ACKNOWLEDGMENT
international	ACKNOWLEDGMENT
cooperation	ACKNOWLEDGMENT
over	ACKNOWLEDGMENT
a	ACKNOWLEDGMENT
wide	BODY_CONTENT
range	BODY_CONTENT
of	BODY_CONTENT
disciplines	BODY_CONTENT
in	BODY_CONTENT
a	BODY_CONTENT
relatively	BODY_CONTENT
short	BODY_CONTENT
time	BODY_CONTENT
frame.	BODY_CONTENT
While	BODY_CONTENT
literally	TABLE
hundreds	BODY_CONTENT
of	BODY_CONTENT
scientists	BODY_CONTENT
in	BODY_CONTENT
a	BODY_CONTENT
large	BODY_CONTENT
number	BODY_CONTENT
of	BODY_CONTENT
countries	BODY_CONTENT
have	BODY_CONTENT
contributed	BODY_CONTENT
information	BODY_CONTENT
and	BODY_CONTENT
peer-reviewed	BODY_CONTENT
the	BODY_CONTENT
material,	BODY_CONTENT
the	BODY_CONTENT
major	BODY_CONTENT
task	BODY_CONTENT
has	BODY_CONTENT
fallen	BODY_CONTENT
on	TABLE
the	BODY_CONTENT
principal	BODY_CONTENT
authors	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
various	BODY_CONTENT
chapters.	BODY_CONTENT
The	BODY_CONTENT
authors	BODY_CONTENT
are	BODY_CONTENT
identified	BODY_CONTENT
at	BODY_CONTENT
the	BODY_CONTENT
start	BODY_CONTENT
of	BODY_CONTENT
each	BODY_CONTENT
chapter.	BODY_CONTENT
The	BODY_CONTENT
compilation	BODY_CONTENT
and	BODY_CONTENT
editing	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
overall	BODY_CONTENT
report	BODY_CONTENT
has	BODY_CONTENT
been	BODY_CONTENT
carried	BODY_CONTENT
out	BODY_CONTENT
by	BODY_CONTENT
Mr	BODY_CONTENT
C.	BODY_CONTENT
Griffiths,	BODY_CONTENT
Mr	BODY_CONTENT
G.W.	BODY_CONTENT
Sheldon	BODY_CONTENT
and	BODY_CONTENT
Dr	BODY_CONTENT
WJ.McG.	BODY_CONTENT
Tegart	BODY_CONTENT
from	BODY_CONTENT
Australia.	BODY_CONTENT
We	BODY_CONTENT
believe	BODY_CONTENT
that	BODY_CONTENT
the	BODY_CONTENT
process	BODY_CONTENT
of	BODY_CONTENT
working	BODY_CONTENT
together	BODY_CONTENT
to	BODY_CONTENT
gain	BODY_CONTENT
a	BODY_CONTENT
better	BODY_CONTENT
understanding	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
potential	BODY_CONTENT
of	BODY_CONTENT
global	BODY_CONTENT
climate	BODY_CONTENT
change	BODY_CONTENT
on	BODY_CONTENT
regions	BODY_CONTENT
and	BODY_CONTENT
nations	ACKNOWLEDGMENT
has	ACKNOWLEDGMENT
been	ACKNOWLEDGMENT
important	ACKNOWLEDGMENT
in	ACKNOWLEDGMENT
building	ACKNOWLEDGMENT
a	ACKNOWLEDGMENT
basis	ACKNOWLEDGMENT
for	ACKNOWLEDGMENT
continuing	ACKNOWLEDGMENT
international	ACKNOWLEDGMENT
cooperation	ACKNOWLEDGMENT
and	ACKNOWLEDGMENT
we	ACKNOWLEDGMENT
wish	ACKNOWLEDGMENT
to	ACKNOWLEDGMENT
offer	ACKNOWLEDGMENT
our	ACKNOWLEDGMENT
sincere	ACKNOWLEDGMENT
thanks	ACKNOWLEDGMENT
to	ACKNOWLEDGMENT
all	ACKNOWLEDGMENT
who	ACKNOWLEDGMENT
have	UNKNOWN
participated.	UNKNOWN
Professor	BODY_CONTENT
Yu.	BODY_CONTENT
A.	BODY_CONTENT
Izrael	BODY_CONTENT
(USSR)	BODY_CONTENT
Chairman	BODY_CONTENT
Dr	BODY_CONTENT
M.	BODY_CONTENT
Hashimoto	BODY_CONTENT
(Japan)	BODY_CONTENT
Co-Vice-Chairman	BODY_CONTENT
Dr	BODY_CONTENT
WJ.McG.	BODY_CONTENT
Tegart	BODY_CONTENT
(Australia)	BODY_CONTENT
Co-Vice-Chairman	BODY_CONTENT
ix	BODY_CONTENT
Foreword	UNKNOWN
In	BODY_CONTENT
making	BODY_CONTENT
its	BODY_CONTENT
Impacts	BODY_CONTENT
Assessment,	BODY_CONTENT
Working	BODY_CONTENT
Group	BODY_CONTENT
II	BODY_CONTENT
has	BODY_CONTENT
built	BODY_CONTENT
on	BODY_CONTENT
the	BODY_CONTENT
available	BODY_CONTENT
country	BODY_CONTENT
assessments,	BODY_CONTENT
taking	BODY_CONTENT
into	BODY_CONTENT
account	BODY_CONTENT
significant	BODY_CONTENT
work	BODY_CONTENT
undertaken	BODY_CONTENT
more	BODY_CONTENT
recently.	BODY_CONTENT
By	BODY_CONTENT
its	BODY_CONTENT
very	BODY_CONTENT
nature,	BODY_CONTENT
such	BODY_CONTENT
work	BODY_CONTENT
is	BODY_CONTENT
distributed	BODY_CONTENT
over	BODY_CONTENT
many	BODY_CONTENT
fields.	BODY_CONTENT
There	BODY_CONTENT
are	BODY_CONTENT
many	BODY_CONTENT
uncertainties	BODY_CONTENT
in	BODY_CONTENT
them,	BODY_CONTENT
and	BODY_CONTENT
some	BODY_CONTENT
results	BODY_CONTENT
have	BODY_CONTENT
yet	BODY_CONTENT
to	BODY_CONTENT
be	BODY_CONTENT
published.	BODY_CONTENT
While	BODY_CONTENT
some	BODY_CONTENT
countries	BODY_CONTENT
have	BODY_CONTENT
produced	BODY_CONTENT
assessments	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
impact	BODY_CONTENT
of	BODY_CONTENT
climate	BODY_CONTENT
change	BODY_CONTENT
on	BODY_CONTENT
their	BODY_CONTENT
economic,	BODY_CONTENT
industrial	BODY_CONTENT
and	BODY_CONTENT
social	BODY_CONTENT
structure,	BODY_CONTENT
there	BODY_CONTENT
has	BODY_CONTENT
not	BODY_CONTENT
been	BODY_CONTENT
a	BODY_CONTENT
comprehensive	BODY_CONTENT
assessment	BODY_CONTENT
on	BODY_CONTENT
a	BODY_CONTENT
global	BODY_CONTENT
scale.	BODY_CONTENT
In	BODY_CONTENT
the	BODY_CONTENT
preparation	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
Assessment,	BODY_CONTENT
many	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
active	BODY_CONTENT
scientists	BODY_CONTENT
working	BODY_CONTENT
in	BODY_CONTENT
the	BODY_CONTENT
industrialised	BODY_CONTENT
countries	BODY_CONTENT
have	BODY_CONTENT
been	BODY_CONTENT
involved.	BODY_CONTENT
Because	BODY_CONTENT
of	BODY_CONTENT
lack	BODY_CONTENT
of	BODY_CONTENT
sufficient	BODY_CONTENT
funding,	BODY_CONTENT
the	BODY_CONTENT
contribution	BODY_CONTENT
from	BODY_CONTENT
the	BODY_CONTENT
developing	BODY_CONTENT
countries	BODY_CONTENT
has	BODY_CONTENT
been	BODY_CONTENT
less	BODY_CONTENT
than	BODY_CONTENT
hoped	BODY_CONTENT
for,	BODY_CONTENT
and	BODY_CONTENT
it	BODY_CONTENT
is	BODY_CONTENT
clear	BODY_CONTENT
that	BODY_CONTENT
much	BODY_CONTENT
further	BODY_CONTENT
work	BODY_CONTENT
needs	BODY_CONTENT
to	BODY_CONTENT
be	BODY_CONTENT
carried	BODY_CONTENT
out	BODY_CONTENT
to	BODY_CONTENT
develop	BODY_CONTENT
a	BODY_CONTENT
better	BODY_CONTENT
framework	BODY_CONTENT
for	BODY_CONTENT
economic	BODY_CONTENT
decisions	BODY_CONTENT
in	BODY_CONTENT
a	BODY_CONTENT
number	BODY_CONTENT
of	BODY_CONTENT
countries,	BODY_CONTENT
notably	BODY_CONTENT
in	BODY_CONTENT
Africa	BODY_CONTENT
and	BODY_CONTENT
South	BODY_CONTENT
America.	BODY_CONTENT
Over	BODY_CONTENT
200	BODY_CONTENT
contributors	BODY_CONTENT
are	BODY_CONTENT
identified	BODY_CONTENT
in	BODY_CONTENT
the	BODY_CONTENT
report,	BODY_CONTENT
but	BODY_CONTENT
they	BODY_CONTENT
have	BODY_CONTENT
been	BODY_CONTENT
supported	BODY_CONTENT
by	BODY_CONTENT
many	BODY_CONTENT
others.	BODY_CONTENT
Because	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
diversity	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
topics,	BODY_CONTENT
it	BODY_CONTENT
has	BODY_CONTENT
been	BODY_CONTENT
difficult	BODY_CONTENT
to	BODY_CONTENT
carry	BODY_CONTENT
out	BODY_CONTENT
a	BODY_CONTENT
full	BODY_CONTENT
peer	BODY_CONTENT
review	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
whole	BODY_CONTENT
report.	BODY_CONTENT
Chapters	BODY_CONTENT
have	BODY_CONTENT
been	BODY_CONTENT
reviewed	BODY_CONTENT
by	BODY_CONTENT
selected	BODY_CONTENT
organisations,	BODY_CONTENT
both	BODY_CONTENT
national	BODY_CONTENT
and	BODY_CONTENT
international,	BODY_CONTENT
and	BODY_CONTENT
five	BODY_CONTENT
meetings	BODY_CONTENT
of	BODY_CONTENT
lead	BODY_CONTENT
authors	BODY_CONTENT
and	BODY_CONTENT
major	BODY_CONTENT
contributors,	BODY_CONTENT
over	BODY_CONTENT
a	BODY_CONTENT
period	BODY_CONTENT
of	BODY_CONTENT
one	BODY_CONTENT
and	BODY_CONTENT
a	BODY_CONTENT
half	BODY_CONTENT
years,	BODY_CONTENT
have	BODY_CONTENT
helped	BODY_CONTENT
to	BODY_CONTENT
shape	BODY_CONTENT
the	BODY_CONTENT
final	BODY_CONTENT
report.	BODY_CONTENT
An	BODY_CONTENT
extensive	BODY_CONTENT
technical	BODY_CONTENT
review	BODY_CONTENT
was	BODY_CONTENT
carried	BODY_CONTENT
out	BODY_CONTENT
by	BODY_CONTENT
the	BODY_CONTENT
US	BODY_CONTENT
National	BODY_CONTENT
Climate	BODY_CONTENT
Program	BODY_CONTENT
in	BODY_CONTENT
early	BODY_CONTENT
1990	BODY_CONTENT
and	BODY_CONTENT
helped	BODY_CONTENT
to	BODY_CONTENT
ensure	BODY_CONTENT
a	BODY_CONTENT
high	BODY_CONTENT
degree	BODY_CONTENT
of	BODY_CONTENT
consensus	BODY_CONTENT
among	BODY_CONTENT
authors	BODY_CONTENT
and	BODY_CONTENT
reviewers	BODY_CONTENT
regarding	BODY_CONTENT
the	BODY_CONTENT
results	BODY_CONTENT
presented.	BODY_CONTENT
Joint	BODY_CONTENT
Soviet	BODY_CONTENT
American	BODY_CONTENT
research	BODY_CONTENT
in	BODY_CONTENT
the	BODY_CONTENT
area	BODY_CONTENT
of	BODY_CONTENT
climate	BODY_CONTENT
change	BODY_CONTENT
provided	BODY_CONTENT
a	BODY_CONTENT
significant	BODY_CONTENT
input.	BODY_CONTENT
Thus	BODY_CONTENT
the	BODY_CONTENT
Assessment	BODY_CONTENT
is	BODY_CONTENT
an	BODY_CONTENT
authoritative	BODY_CONTENT
statement	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
views	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
majority	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
international	BODY_CONTENT
scientific	BODY_CONTENT
community	BODY_CONTENT
at	BODY_CONTENT
this	BODY_CONTENT
time.	BODY_CONTENT
The	BODY_CONTENT
accompanying	BODY_CONTENT
Policymakers'	BODY_CONTENT
Summary,	BODY_CONTENT
based	BODY_CONTENT
closely	BODY_CONTENT
on	BODY_CONTENT
the	BODY_CONTENT
conclusions	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
Assessment,	BODY_CONTENT
has	BODY_CONTENT
been	BODY_CONTENT
prepared	BODY_CONTENT
particularly	BODY_CONTENT
to	BODY_CONTENT
meet	BODY_CONTENT
the	BODY_CONTENT
needs	BODY_CONTENT
of	BODY_CONTENT
those	BODY_CONTENT
without	BODY_CONTENT
a	BODY_CONTENT
strong	BODY_CONTENT
background	BODY_CONTENT
in	BODY_CONTENT
science	BODY_CONTENT
who	BODY_CONTENT
need	BODY_CONTENT
a	BODY_CONTENT
clear	BODY_CONTENT
statement	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
present	BODY_CONTENT
status	BODY_CONTENT
of	BODY_CONTENT
scientific	BODY_CONTENT
knowledge	BODY_CONTENT
and	BODY_CONTENT
the	BODY_CONTENT
associated	BODY_CONTENT
uncertainties.	BODY_CONTENT
It	BODY_CONTENT
is	BODY_CONTENT
clear	BODY_CONTENT
from	BODY_CONTENT
the	BODY_CONTENT
report	BODY_CONTENT
that	BODY_CONTENT
comprehensive	BODY_CONTENT
estimates	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
physical	BODY_CONTENT
and	BODY_CONTENT
biological	BODY_CONTENT
effects	BODY_CONTENT
of	BODY_CONTENT
climate	BODY_CONTENT
change	BODY_CONTENT
at	BODY_CONTENT
the	BODY_CONTENT
regional	BODY_CONTENT
level	BODY_CONTENT
are	BODY_CONTENT
difficult.	BODY_CONTENT
Confidence	BODY_CONTENT
in	BODY_CONTENT
regional	BODY_CONTENT
estimates	BODY_CONTENT
of	BODY_CONTENT
critical	BODY_CONTENT
climate	BODY_CONTENT
factors	BODY_CONTENT
is	BODY_CONTENT
low,	BODY_CONTENT
particularly	BODY_CONTENT
of	BODY_CONTENT
precipitation	BODY_CONTENT
and	BODY_CONTENT
soil	BODY_CONTENT
moisture.	BODY_CONTENT
Much	BODY_CONTENT
more	BODY_CONTENT
research	BODY_CONTENT
is	BODY_CONTENT
needed	BODY_CONTENT
to	BODY_CONTENT
refine	BODY_CONTENT
the	BODY_CONTENT
estimates	BODY_CONTENT
of	BODY_CONTENT
potential	BODY_CONTENT
impacts	BODY_CONTENT
and	BODY_CONTENT
I	BODY_CONTENT
urge	BODY_CONTENT
Governments	BODY_CONTENT
to	BODY_CONTENT
continue	BODY_CONTENT
and	BODY_CONTENT
increase	BODY_CONTENT
their	BODY_CONTENT
support	BODY_CONTENT
of	PAGE_NUMBER
research	BODY_CONTENT
on	BODY_CONTENT
climate	BODY_CONTENT
change.	BODY_CONTENT
It	BODY_CONTENT
gives	BODY_CONTENT
me	BODY_CONTENT
pleasure	BODY_CONTENT
to	BODY_CONTENT
acknowledge	BODY_CONTENT
the	BODY_CONTENT
contributions	BODY_CONTENT
of	BODY_CONTENT
so	BODY_CONTENT
many,	BODY_CONTENT
in	BODY_CONTENT
particular	BODY_CONTENT
the	BODY_CONTENT
lead	BODY_CONTENT
authors,	BODY_CONTENT
who	BODY_CONTENT
have	BODY_CONTENT
given	BODY_CONTENT
freely	BODY_CONTENT
of	BODY_CONTENT
their	BODY_CONTENT
expertise	BODY_CONTENT
and	BODY_CONTENT
time	BODY_CONTENT
in	BODY_CONTENT
the	BODY_CONTENT
preparation	BODY_CONTENT
of	BODY_CONTENT
this	BODY_CONTENT
report.	BODY_CONTENT
I	BODY_CONTENT
also	BODY_CONTENT
acknowledge	BODY_CONTENT
the	BODY_CONTENT
contribution	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
core	BODY_CONTENT
team	BODY_CONTENT
at	BODY_CONTENT
the	BODY_CONTENT
State	BODY_CONTENT
Committee	BODY_CONTENT
for	BODY_CONTENT
Hydrometeorology	BODY_CONTENT
who	BODY_CONTENT
were	BODY_CONTENT
responsible	BODY_CONTENT
for	BODY_CONTENT
organising	BODY_CONTENT
meetings	BODY_CONTENT
in	BODY_CONTENT
the	BODY_CONTENT
USSR.	BODY_CONTENT
Particular	BODY_CONTENT
acknowledgement	BODY_CONTENT
is	BODY_CONTENT
due	BODY_CONTENT
to	BODY_CONTENT
Dr	BODY_CONTENT
Greg	BODY_CONTENT
Tegart,	BODY_CONTENT
my	BODY_CONTENT
Co-Vice	BODY_CONTENT
Chairman	BODY_CONTENT
from	BODY_CONTENT
Australia,	BODY_CONTENT
who	BODY_CONTENT
together	BODY_CONTENT
with	BODY_CONTENT
Mr	BODY_CONTENT
Colin	BODY_CONTENT
Griffiths	BODY_CONTENT
and	BODY_CONTENT
Mr	BODY_CONTENT
Gordon	BODY_CONTENT
Sheldon	BODY_CONTENT
were	BODY_CONTENT
responsible	BODY_CONTENT
for	BODY_CONTENT
the	BODY_CONTENT
compilation	BODY_CONTENT
and	BODY_CONTENT
editing	BODY_CONTENT
of	BODY_CONTENT
the	BODY_CONTENT
overall	BODY_CONTENT
report	BODY_CONTENT
in	BODY_CONTENT
Australia.	BODY_CONTENT
Thanks	BODY_CONTENT
are	BODY_CONTENT
also	BODY_CONTENT
due	BODY_CONTENT
to	BODY_CONTENT
Dr	BODY_CONTENT
M	UNKNOWN
Hashimoto,	BODY_CONTENT
my	BODY_CONTENT
other	BODY_CONTENT
Co-Vice-Chairman	BODY_CONTENT
from	BODY_CONTENT
Japan.	BODY_CONTENT
I	UNKNOWN
am	BODY_CONTENT
confident	BODY_CONTENT
that	BODY_CONTENT
the	BODY_CONTENT
assessment	BODY_CONTENT
and	BODY_CONTENT
its	BODY_CONTENT
summary	BODY_CONTENT
will	BODY_CONTENT
provide	BODY_CONTENT
a	BODY_CONTENT
sound	BODY_CONTENT
basis	BODY_CONTENT
for	BODY_CONTENT
the	BODY_CONTENT
forthcoming	BODY_CONTENT
discussions	BODY_CONTENT
and	BODY_CONTENT
negotiations	BODY_CONTENT
on	BODY_CONTENT
the	BODY_CONTENT
appropriate	BODY_CONTENT
strategy	BODY_CONTENT
and	BODY_CONTENT
action	BODY_CONTENT
regarding	BODY_CONTENT
the	BODY_CONTENT
issue	BODY_CONTENT
of	BODY_CONTENT
climate	BODY_CONTENT
change	BODY_CONTENT
which	BODY_CONTENT
is	BODY_CONTENT
potentially	BODY_CONTENT
the	BODY_CONTENT
greatest	BODY_CONTENT
global	BODY_CONTENT
environmental	BODY_CONTENT
challenge	UNKNOWN
facing	UNKNOWN
humankind.	UNKNOWN
Prof	UNKNOWN
Yu	UNKNOWN
A	UNKNOWN
Izrael	UNKNOWN
Chairman,	REFERENCES
IPCC	REFERENCES
Working	REFERENCES
Group	REFERENCES
II	REFERENCES
Chairman,	REFERENCES
USSR	REFERENCES
State	REFERENCES
Committee	REFERENCES
for	REFERENCES
Hydrometeorology	REFERENCES
Moscow	REFERENCES
October	REFERENCES
1990	REFERENCES
xi	UNKNOWN
Contents	UNKNOWN
Foreword	UNKNOWN
xi	UNKNOWN
Preface	UNKNOWN
xv	UNKNOWN
Policymakers'	BODY_CONTENT
summary	BODY_CONTENT
1	AFFILIATION
I	AFFILIATION
Scenarios	AFFILIATION
used	AFFILIATION
in	AFFILIATION
the	AFFILIATION
report	AFFILIATION
1-1	AFFILIATION
II	AFFILIATION
Agriculture	AFFILIATION
and	AFFILIATION
forestry	AFFILIATION
2-1	AFFILIATION
III	AFFILIATION
Natural	AFFILIATION
terrestrial	AFFILIATION
ecosystems	AFFILIATION
3-1	AFFILIATION
IV	AFFILIATION
Hydrology	AFFILIATION
and	AFFILIATION
water	AFFILIATION
resources	AFFILIATION
4-1	AFFILIATION
V	AFFILIATION
Human	AFFILIATION
settlement;	AFFILIATION
the	AFFILIATION
energy,	AFFILIATION
transport	AFFILIATION
and	AFFILIATION
industrial	AFFILIATION
sectors;	AFFILIATION
